hex_index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
88ad3610a9fffff,10.0,14.0,25.0,12.0,11.0,18.0,23.0,18.0,17.0,24.0,14.0,18.0,8.0,9.0,8.0,3.0,5.0,7.0,5.0,7.0,8.0,15.0,9.0,10.0,11.0,16.0,8.0,10.0,6.0,8.0,9.0,19.0,11.0,4.0,16.0,18.0,17.0,8.0,17.0,14.0,11.0,22.0,6.0,17.0,20.0,10.0,19.0,14.0,16.0,6.0,9.0,4.0,3.0
88ad3610abfffff,6.0,8.0,24.0,12.0,17.0,17.0,9.0,4.0,4.0,10.0,10.0,8.0,8.0,3.0,11.0,5.0,5.0,1.0,11.0,7.0,10.0,8.0,6.0,23.0,5.0,11.0,10.0,12.0,9.0,14.0,12.0,11.0,5.0,7.0,9.0,11.0,9.0,12.0,5.0,9.0,8.0,9.0,8.0,16.0,38.0,12.0,13.0,9.0,21.0,3.0,6.0,21.0,4.0
88ad3610adfffff,1.0,2.0,2.0,2.0,1.0,3.0,3.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,0.0,5.0,1.0,2.0,2.0,3.0,2.0,5.0,8.0,4.0,4.0,1.0,1.0,3.0,4.0,2.0,1.0,6.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0,4.0,6.0,5.0,5.0,10.0,4.0,3.0
88ad3610b1fffff,0.0,1.0,4.0,4.0,1.0,3.0,1.0,3.0,5.0,4.0,9.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,3.0,6.0,2.0,0.0,4.0,2.0,7.0,4.0,1.0,4.0,5.0,6.0,9.0,0.0,5.0,8.0,7.0,5.0,3.0,2.0,3.0,0.0,3.0
88ad3610b3fffff,8.0,18.0,18.0,24.0,34.0,20.0,23.0,17.0,29.0,15.0,17.0,33.0,25.0,15.0,11.0,13.0,3.0,5.0,18.0,19.0,26.0,29.0,21.0,14.0,14.0,21.0,17.0,17.0,29.0,27.0,19.0,27.0,11.0,21.0,11.0,30.0,25.0,30.0,14.0,62.0,25.0,19.0,26.0,30.0,36.0,45.0,28.0,23.0,39.0,26.0,20.0,27.0,10.0
88ad3610b5fffff,0.0,1.0,5.0,7.0,4.0,2.0,3.0,1.0,1.0,6.0,2.0,2.0,1.0,0.0,3.0,3.0,0.0,1.0,3.0,2.0,6.0,6.0,4.0,3.0,3.0,2.0,5.0,1.0,3.0,5.0,3.0,2.0,1.0,2.0,3.0,4.0,12.0,3.0,1.0,8.0,4.0,4.0,3.0,8.0,7.0,5.0,8.0,5.0,6.0,8.0,3.0,4.0,5.0
88ad3610b7fffff,10.0,15.0,16.0,28.0,22.0,17.0,17.0,12.0,10.0,15.0,21.0,20.0,9.0,10.0,5.0,9.0,4.0,4.0,23.0,16.0,19.0,29.0,19.0,19.0,29.0,19.0,12.0,17.0,20.0,15.0,19.0,14.0,26.0,35.0,16.0,21.0,54.0,18.0,24.0,33.0,29.0,26.0,25.0,28.0,30.0,58.0,22.0,17.0,14.0,19.0,11.0,13.0,8.0
88ad3610b9fffff,6.0,10.0,12.0,9.0,5.0,6.0,6.0,6.0,5.0,9.0,15.0,11.0,4.0,6.0,6.0,9.0,1.0,8.0,8.0,8.0,13.0,4.0,10.0,14.0,11.0,21.0,8.0,12.0,51.0,10.0,7.0,14.0,5.0,16.0,7.0,28.0,14.0,14.0,6.0,33.0,9.0,9.0,14.0,14.0,33.0,18.0,13.0,8.0,9.0,17.0,8.0,5.0,6.0
88ad3610bbfffff,5.0,7.0,11.0,6.0,8.0,10.0,5.0,5.0,4.0,13.0,44.0,8.0,4.0,1.0,4.0,3.0,4.0,6.0,3.0,1.0,4.0,7.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,6.0,3.0,5.0,3.0,3.0,3.0,12.0,3.0,6.0,3.0,10.0,5.0,7.0,6.0,4.0,4.0,12.0,2.0,7.0,7.0,6.0,6.0,8.0,1.0
88ad3610bdfffff,6.0,7.0,8.0,5.0,2.0,5.0,7.0,8.0,6.0,6.0,9.0,3.0,6.0,5.0,3.0,4.0,1.0,1.0,6.0,2.0,1.0,9.0,6.0,7.0,4.0,8.0,4.0,2.0,7.0,8.0,7.0,14.0,4.0,7.0,10.0,8.0,15.0,2.0,5.0,9.0,10.0,12.0,10.0,11.0,8.0,10.0,11.0,10.0,7.0,14.0,12.0,10.0,2.0
88ad3610c1fffff,15.0,26.0,39.0,33.0,27.0,18.0,33.0,35.0,19.0,18.0,17.0,24.0,14.0,5.0,16.0,6.0,23.0,9.0,13.0,12.0,12.0,20.0,30.0,18.0,33.0,25.0,27.0,55.0,52.0,23.0,41.0,43.0,29.0,24.0,26.0,25.0,21.0,27.0,22.0,85.0,36.0,52.0,25.0,32.0,37.0,20.0,22.0,33.0,37.0,30.0,26.0,11.0,16.0
88ad3610c3fffff,7.0,5.0,22.0,25.0,16.0,23.0,28.0,21.0,18.0,21.0,31.0,23.0,28.0,15.0,28.0,9.0,8.0,9.0,10.0,15.0,16.0,32.0,22.0,30.0,29.0,20.0,17.0,49.0,61.0,19.0,25.0,31.0,20.0,30.0,7.0,33.0,27.0,24.0,29.0,27.0,24.0,35.0,29.0,32.0,27.0,18.0,21.0,22.0,26.0,26.0,25.0,15.0,13.0
88ad3610c5fffff,16.0,20.0,28.0,19.0,20.0,13.0,19.0,15.0,18.0,14.0,16.0,10.0,15.0,11.0,2.0,14.0,10.0,2.0,10.0,3.0,9.0,26.0,18.0,22.0,14.0,10.0,13.0,18.0,23.0,13.0,13.0,16.0,26.0,14.0,10.0,54.0,29.0,19.0,28.0,27.0,22.0,20.0,19.0,15.0,21.0,18.0,15.0,24.0,17.0,20.0,10.0,13.0,11.0
88ad3610c7fffff,12.0,27.0,48.0,22.0,27.0,21.0,23.0,26.0,19.0,25.0,35.0,70.0,89.0,14.0,12.0,13.0,7.0,15.0,17.0,13.0,5.0,10.0,18.0,22.0,19.0,39.0,19.0,61.0,57.0,31.0,13.0,37.0,54.0,22.0,13.0,42.0,21.0,19.0,14.0,41.0,38.0,16.0,19.0,27.0,47.0,19.0,23.0,23.0,25.0,21.0,22.0,19.0,18.0
88ad3610c9fffff,16.0,25.0,27.0,36.0,17.0,36.0,34.0,32.0,25.0,37.0,15.0,21.0,23.0,8.0,19.0,8.0,20.0,5.0,9.0,9.0,18.0,20.0,14.0,21.0,31.0,33.0,24.0,43.0,62.0,31.0,37.0,16.0,20.0,40.0,31.0,38.0,35.0,28.0,27.0,34.0,31.0,43.0,29.0,57.0,42.0,37.0,13.0,25.0,31.0,23.0,14.0,16.0,19.0
88ad3610cbfffff,10.0,14.0,38.0,20.0,24.0,22.0,24.0,17.0,31.0,14.0,20.0,20.0,15.0,7.0,16.0,13.0,9.0,8.0,14.0,20.0,5.0,21.0,27.0,28.0,14.0,23.0,18.0,39.0,50.0,15.0,18.0,31.0,22.0,21.0,21.0,35.0,16.0,22.0,24.0,41.0,24.0,31.0,13.0,35.0,23.0,21.0,15.0,20.0,28.0,36.0,12.0,14.0,16.0
88ad3610cdfffff,10.0,28.0,55.0,22.0,18.0,25.0,22.0,16.0,21.0,17.0,16.0,16.0,27.0,14.0,4.0,10.0,15.0,7.0,14.0,20.0,21.0,22.0,30.0,21.0,19.0,39.0,30.0,37.0,111.0,20.0,22.0,26.0,43.0,35.0,16.0,45.0,27.0,42.0,25.0,47.0,40.0,19.0,22.0,33.0,41.0,26.0,16.0,28.0,26.0,18.0,20.0,41.0,14.0
88ad3610d1fffff,0.0,9.0,13.0,10.0,14.0,16.0,2.0,6.0,6.0,5.0,6.0,5.0,6.0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,8.0,6.0,7.0,3.0,2.0,13.0,9.0,8.0,11.0,4.0,25.0,6.0,6.0,19.0,6.0,31.0,6.0,8.0,4.0,7.0,12.0,4.0,6.0,5.0,13.0,10.0,10.0,9.0,7.0,5.0,3.0,8.0,8.0
88ad3610d3fffff,1.0,3.0,5.0,11.0,3.0,3.0,6.0,6.0,7.0,2.0,5.0,3.0,4.0,2.0,6.0,0.0,1.0,0.0,0.0,3.0,1.0,7.0,1.0,5.0,5.0,17.0,3.0,4.0,36.0,6.0,5.0,3.0,4.0,3.0,5.0,7.0,7.0,2.0,2.0,4.0,8.0,6.0,7.0,2.0,7.0,1.0,5.0,7.0,2.0,4.0,4.0,2.0,3.0
88ad3610d5fffff,10.0,17.0,11.0,22.0,11.0,11.0,18.0,16.0,16.0,20.0,44.0,24.0,7.0,9.0,3.0,7.0,31.0,4.0,5.0,2.0,4.0,5.0,7.0,11.0,21.0,15.0,15.0,22.0,58.0,10.0,15.0,14.0,14.0,15.0,27.0,18.0,12.0,28.0,12.0,20.0,36.0,22.0,20.0,19.0,20.0,14.0,15.0,13.0,20.0,33.0,17.0,19.0,6.0
88ad3610d7fffff,3.0,3.0,9.0,4.0,3.0,4.0,4.0,3.0,3.0,9.0,6.0,2.0,3.0,3.0,1.0,1.0,4.0,6.0,4.0,5.0,2.0,7.0,3.0,4.0,8.0,4.0,3.0,5.0,13.0,4.0,7.0,7.0,1.0,3.0,13.0,4.0,12.0,9.0,10.0,6.0,16.0,7.0,13.0,8.0,1.0,3.0,2.0,3.0,2.0,5.0,2.0,3.0,1.0
88ad3610d9fffff,4.0,24.0,16.0,14.0,13.0,20.0,8.0,7.0,9.0,9.0,8.0,5.0,7.0,3.0,6.0,11.0,5.0,9.0,9.0,9.0,5.0,22.0,14.0,19.0,21.0,11.0,8.0,13.0,30.0,15.0,10.0,19.0,7.0,32.0,16.0,33.0,17.0,16.0,22.0,26.0,8.0,21.0,15.0,17.0,19.0,8.0,7.0,11.0,16.0,15.0,11.0,3.0,9.0
88ad3610dbfffff,4.0,15.0,17.0,13.0,7.0,6.0,20.0,14.0,6.0,21.0,5.0,7.0,5.0,2.0,6.0,6.0,0.0,3.0,11.0,11.0,1.0,17.0,8.0,10.0,6.0,13.0,5.0,4.0,39.0,6.0,7.0,12.0,9.0,13.0,10.0,17.0,6.0,15.0,5.0,19.0,12.0,3.0,6.0,7.0,19.0,7.0,8.0,11.0,9.0,9.0,7.0,2.0,2.0
88ad3610ddfffff,19.0,25.0,48.0,26.0,41.0,33.0,42.0,29.0,29.0,36.0,50.0,51.0,26.0,13.0,14.0,23.0,18.0,21.0,17.0,12.0,22.0,31.0,39.0,39.0,46.0,38.0,40.0,40.0,50.0,23.0,59.0,27.0,25.0,33.0,32.0,60.0,42.0,29.0,31.0,25.0,50.0,42.0,39.0,47.0,77.0,36.0,40.0,30.0,56.0,36.0,33.0,27.0,24.0
88ad3610e1fffff,12.0,50.0,47.0,38.0,33.0,37.0,38.0,43.0,39.0,46.0,31.0,40.0,26.0,21.0,37.0,71.0,25.0,47.0,39.0,45.0,29.0,58.0,34.0,76.0,69.0,45.0,55.0,52.0,60.0,71.0,53.0,67.0,78.0,61.0,62.0,49.0,33.0,35.0,32.0,37.0,47.0,66.0,41.0,41.0,34.0,63.0,44.0,40.0,42.0,32.0,27.0,24.0,22.0
88ad3610e3fffff,15.0,39.0,38.0,41.0,44.0,38.0,54.0,48.0,47.0,39.0,42.0,40.0,38.0,24.0,27.0,28.0,17.0,21.0,19.0,20.0,24.0,37.0,32.0,23.0,32.0,37.0,41.0,41.0,47.0,57.0,42.0,74.0,39.0,65.0,50.0,42.0,33.0,55.0,25.0,44.0,50.0,41.0,30.0,62.0,37.0,53.0,32.0,39.0,39.0,30.0,32.0,27.0,22.0
88ad3610e5fffff,9.0,25.0,27.0,24.0,22.0,21.0,16.0,22.0,24.0,29.0,27.0,25.0,15.0,9.0,17.0,22.0,14.0,9.0,13.0,10.0,13.0,27.0,18.0,24.0,21.0,21.0,19.0,18.0,22.0,21.0,19.0,16.0,24.0,27.0,25.0,34.0,19.0,25.0,13.0,38.0,24.0,31.0,20.0,17.0,24.0,36.0,34.0,25.0,20.0,28.0,23.0,18.0,15.0
88ad3610e7fffff,39.0,65.0,86.0,89.0,60.0,80.0,77.0,85.0,68.0,67.0,74.0,69.0,59.0,28.0,31.0,17.0,24.0,22.0,16.0,40.0,25.0,21.0,28.0,78.0,34.0,14.0,33.0,43.0,76.0,55.0,55.0,48.0,36.0,68.0,76.0,53.0,79.0,43.0,46.0,35.0,52.0,54.0,45.0,52.0,64.0,55.0,46.0,48.0,50.0,32.0,36.0,33.0,27.0
88ad3610e9fffff,13.0,30.0,46.0,14.0,18.0,15.0,13.0,12.0,33.0,21.0,14.0,18.0,10.0,12.0,8.0,6.0,4.0,8.0,16.0,14.0,9.0,11.0,16.0,16.0,21.0,17.0,27.0,28.0,35.0,21.0,21.0,33.0,30.0,20.0,21.0,21.0,16.0,8.0,28.0,14.0,23.0,30.0,17.0,25.0,31.0,24.0,21.0,33.0,38.0,23.0,15.0,16.0,9.0
88ad3610ebfffff,13.0,23.0,15.0,16.0,28.0,16.0,23.0,15.0,19.0,21.0,18.0,18.0,13.0,13.0,12.0,7.0,6.0,15.0,9.0,5.0,5.0,18.0,22.0,12.0,22.0,8.0,12.0,21.0,26.0,8.0,11.0,38.0,25.0,10.0,15.0,8.0,17.0,23.0,20.0,17.0,23.0,20.0,14.0,23.0,36.0,19.0,12.0,17.0,21.0,25.0,12.0,12.0,9.0
88ad3610edfffff,14.0,29.0,14.0,18.0,11.0,23.0,16.0,21.0,21.0,22.0,13.0,24.0,19.0,8.0,7.0,7.0,8.0,5.0,21.0,9.0,9.0,16.0,13.0,19.0,16.0,12.0,18.0,22.0,31.0,19.0,22.0,16.0,18.0,13.0,26.0,35.0,14.0,25.0,10.0,24.0,10.0,26.0,17.0,12.0,23.0,20.0,20.0,21.0,32.0,14.0,13.0,19.0,12.0
88ad361101fffff,2.0,18.0,26.0,11.0,9.0,17.0,5.0,8.0,8.0,10.0,7.0,6.0,6.0,2.0,1.0,2.0,3.0,4.0,4.0,6.0,3.0,4.0,5.0,1.0,6.0,10.0,11.0,6.0,14.0,10.0,4.0,10.0,14.0,14.0,11.0,12.0,13.0,13.0,11.0,6.0,8.0,14.0,10.0,17.0,11.0,5.0,6.0,5.0,4.0,8.0,5.0,1.0,5.0
88ad361103fffff,3.0,6.0,14.0,13.0,11.0,13.0,15.0,15.0,13.0,10.0,11.0,12.0,7.0,4.0,2.0,6.0,3.0,5.0,10.0,9.0,12.0,9.0,6.0,9.0,10.0,12.0,7.0,5.0,6.0,7.0,8.0,12.0,7.0,4.0,6.0,13.0,16.0,18.0,8.0,15.0,11.0,14.0,6.0,9.0,9.0,8.0,5.0,5.0,6.0,10.0,6.0,3.0,5.0
88ad361105fffff,11.0,4.0,12.0,8.0,14.0,13.0,13.0,6.0,6.0,8.0,10.0,6.0,4.0,3.0,0.0,1.0,4.0,5.0,4.0,5.0,4.0,7.0,5.0,3.0,1.0,3.0,3.0,11.0,4.0,6.0,2.0,3.0,6.0,9.0,2.0,9.0,11.0,9.0,2.0,4.0,12.0,13.0,13.0,8.0,11.0,14.0,1.0,7.0,12.0,10.0,2.0,4.0,5.0
88ad361107fffff,2.0,3.0,4.0,4.0,2.0,1.0,6.0,4.0,1.0,10.0,9.0,8.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,5.0,3.0,5.0,4.0,4.0,4.0,6.0,5.0,6.0,7.0,0.0,0.0,1.0,4.0,3.0,0.0,9.0,2.0,6.0,0.0,3.0,4.0,2.0,4.0,1.0,3.0
88ad361109fffff,3.0,5.0,10.0,13.0,7.0,3.0,2.0,10.0,9.0,7.0,6.0,8.0,2.0,4.0,2.0,1.0,5.0,3.0,2.0,4.0,7.0,2.0,10.0,7.0,3.0,2.0,5.0,11.0,4.0,7.0,9.0,6.0,4.0,2.0,6.0,6.0,11.0,16.0,11.0,12.0,10.0,5.0,7.0,9.0,12.0,12.0,4.0,8.0,12.0,6.0,2.0,4.0,4.0
88ad36110bfffff,8.0,14.0,19.0,35.0,18.0,10.0,15.0,13.0,62.0,24.0,15.0,19.0,12.0,1.0,6.0,5.0,7.0,7.0,9.0,8.0,9.0,6.0,10.0,10.0,8.0,15.0,11.0,10.0,13.0,11.0,15.0,8.0,17.0,18.0,19.0,21.0,15.0,18.0,7.0,10.0,16.0,14.0,15.0,22.0,6.0,20.0,6.0,19.0,14.0,25.0,16.0,9.0,8.0
88ad36110dfffff,12.0,37.0,49.0,37.0,32.0,29.0,14.0,21.0,24.0,35.0,22.0,28.0,19.0,8.0,14.0,4.0,6.0,16.0,10.0,17.0,14.0,15.0,16.0,11.0,13.0,10.0,15.0,21.0,15.0,22.0,15.0,29.0,15.0,15.0,13.0,15.0,29.0,30.0,21.0,20.0,35.0,28.0,29.0,16.0,22.0,36.0,18.0,13.0,19.0,12.0,13.0,17.0,11.0
88ad361111fffff,14.0,29.0,26.0,25.0,23.0,18.0,31.0,30.0,15.0,27.0,15.0,33.0,18.0,21.0,13.0,18.0,11.0,8.0,14.0,14.0,9.0,16.0,22.0,30.0,14.0,11.0,19.0,20.0,19.0,22.0,12.0,23.0,15.0,17.0,16.0,33.0,46.0,16.0,10.0,19.0,31.0,27.0,33.0,18.0,19.0,18.0,16.0,12.0,18.0,22.0,16.0,12.0,15.0
88ad361113fffff,25.0,26.0,40.0,41.0,54.0,42.0,38.0,31.0,44.0,44.0,25.0,41.0,26.0,27.0,12.0,17.0,27.0,14.0,19.0,27.0,29.0,18.0,23.0,24.0,15.0,14.0,25.0,23.0,22.0,21.0,23.0,33.0,18.0,21.0,30.0,23.0,48.0,29.0,18.0,27.0,35.0,32.0,37.0,41.0,32.0,25.0,22.0,24.0,28.0,20.0,14.0,26.0,20.0
88ad361115fffff,0.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,5.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,9.0,3.0,2.0,1.0,0.0,0.0,6.0,2.0,3.0,4.0,1.0,6.0,3.0,6.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0
88ad361117fffff,18.0,25.0,21.0,37.0,18.0,30.0,26.0,18.0,26.0,37.0,21.0,17.0,16.0,10.0,13.0,11.0,8.0,13.0,14.0,14.0,12.0,25.0,19.0,25.0,12.0,15.0,24.0,30.0,15.0,19.0,19.0,30.0,22.0,31.0,44.0,31.0,43.0,35.0,32.0,82.0,68.0,43.0,39.0,32.0,43.0,20.0,16.0,31.0,15.0,28.0,20.0,11.0,13.0
88ad361119fffff,1.0,3.0,0.0,5.0,1.0,4.0,2.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,11.0,5.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,4.0,5.0,4.0,2.0,2.0,4.0,0.0,4.0,4.0,7.0,3.0,1.0,0.0,4.0,4.0,3.0,1.0,3.0
88ad36111bfffff,6.0,13.0,9.0,16.0,19.0,11.0,17.0,13.0,10.0,8.0,8.0,13.0,9.0,3.0,2.0,6.0,9.0,3.0,4.0,6.0,9.0,20.0,12.0,7.0,9.0,20.0,9.0,20.0,11.0,15.0,11.0,12.0,16.0,15.0,7.0,14.0,22.0,13.0,9.0,7.0,14.0,9.0,13.0,9.0,20.0,14.0,8.0,25.0,22.0,19.0,12.0,9.0,7.0
88ad36111dfffff,7.0,13.0,16.0,17.0,18.0,9.0,20.0,14.0,10.0,18.0,15.0,16.0,14.0,10.0,10.0,8.0,3.0,7.0,5.0,8.0,9.0,2.0,13.0,8.0,9.0,14.0,12.0,23.0,14.0,11.0,10.0,11.0,15.0,15.0,12.0,19.0,23.0,21.0,13.0,10.0,5.0,26.0,15.0,18.0,12.0,14.0,14.0,17.0,20.0,13.0,18.0,14.0,6.0
88ad361121fffff,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,8.0,0.0,1.0,5.0,4.0,5.0,7.0,3.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,4.0,0.0,3.0,1.0,0.0
88ad361123fffff,4.0,12.0,13.0,14.0,8.0,19.0,11.0,23.0,14.0,17.0,9.0,25.0,8.0,6.0,3.0,4.0,4.0,2.0,3.0,4.0,6.0,5.0,7.0,11.0,10.0,6.0,7.0,14.0,12.0,11.0,11.0,8.0,14.0,18.0,10.0,9.0,17.0,15.0,12.0,13.0,22.0,19.0,22.0,17.0,15.0,14.0,24.0,18.0,23.0,12.0,11.0,7.0,7.0
88ad361125fffff,4.0,10.0,14.0,22.0,21.0,20.0,11.0,16.0,20.0,6.0,11.0,15.0,9.0,4.0,3.0,5.0,4.0,4.0,10.0,6.0,4.0,8.0,0.0,12.0,6.0,4.0,6.0,5.0,6.0,13.0,4.0,11.0,5.0,19.0,10.0,25.0,16.0,17.0,4.0,11.0,15.0,8.0,18.0,20.0,10.0,11.0,9.0,14.0,14.0,12.0,10.0,6.0,7.0
88ad361127fffff,15.0,21.0,39.0,37.0,34.0,46.0,21.0,33.0,35.0,35.0,40.0,38.0,25.0,25.0,10.0,14.0,9.0,16.0,15.0,21.0,14.0,9.0,23.0,29.0,19.0,16.0,36.0,19.0,14.0,16.0,21.0,22.0,37.0,49.0,50.0,65.0,51.0,31.0,36.0,47.0,36.0,33.0,49.0,71.0,107.0,33.0,47.0,48.0,59.0,59.0,53.0,32.0,25.0
88ad361129fffff,2.0,9.0,15.0,8.0,14.0,36.0,14.0,12.0,12.0,9.0,17.0,6.0,10.0,6.0,1.0,3.0,3.0,1.0,11.0,9.0,3.0,5.0,15.0,6.0,5.0,3.0,7.0,9.0,8.0,9.0,6.0,17.0,4.0,5.0,15.0,7.0,5.0,7.0,22.0,7.0,6.0,6.0,9.0,10.0,9.0,9.0,10.0,8.0,16.0,9.0,6.0,9.0,12.0
88ad36112bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88ad36112dfffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
88ad361131fffff,0.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,3.0,2.0,1.0,4.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
88ad361133fffff,10.0,39.0,49.0,34.0,46.0,44.0,44.0,43.0,39.0,33.0,30.0,48.0,25.0,35.0,19.0,19.0,16.0,16.0,17.0,14.0,16.0,6.0,20.0,36.0,22.0,36.0,39.0,35.0,49.0,27.0,43.0,43.0,45.0,54.0,44.0,51.0,59.0,48.0,42.0,50.0,65.0,56.0,51.0,67.0,42.0,56.0,47.0,35.0,49.0,65.0,30.0,34.0,13.0
88ad361135fffff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
88ad361137fffff,0.0,3.0,6.0,3.0,9.0,17.0,10.0,4.0,5.0,6.0,6.0,6.0,8.0,10.0,11.0,1.0,2.0,1.0,5.0,0.0,1.0,7.0,3.0,2.0,0.0,11.0,7.0,2.0,9.0,1.0,8.0,2.0,2.0,7.0,11.0,1.0,4.0,2.0,3.0,2.0,10.0,16.0,9.0,5.0,9.0,11.0,8.0,5.0,5.0,3.0,3.0,3.0,0.0
88ad361139fffff,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
88ad36113bfffff,4.0,14.0,15.0,13.0,14.0,17.0,16.0,18.0,18.0,14.0,16.0,18.0,13.0,9.0,8.0,7.0,4.0,6.0,10.0,7.0,10.0,7.0,9.0,7.0,17.0,11.0,22.0,9.0,6.0,13.0,20.0,13.0,13.0,16.0,19.0,19.0,20.0,17.0,10.0,8.0,16.0,18.0,22.0,9.0,16.0,6.0,13.0,13.0,16.0,14.0,7.0,14.0,5.0
88ad36113dfffff,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88ad361141fffff,17.0,37.0,37.0,30.0,44.0,32.0,40.0,30.0,38.0,33.0,19.0,33.0,20.0,22.0,7.0,12.0,7.0,5.0,15.0,17.0,7.0,8.0,11.0,14.0,10.0,17.0,21.0,15.0,18.0,34.0,10.0,15.0,42.0,13.0,20.0,29.0,28.0,26.0,35.0,20.0,43.0,52.0,25.0,28.0,40.0,29.0,33.0,52.0,28.0,29.0,33.0,39.0,28.0
88ad361143fffff,17.0,21.0,34.0,42.0,35.0,39.0,41.0,41.0,18.0,26.0,32.0,22.0,24.0,20.0,14.0,14.0,16.0,17.0,24.0,21.0,18.0,9.0,21.0,15.0,11.0,22.0,37.0,33.0,23.0,22.0,18.0,20.0,20.0,24.0,25.0,31.0,39.0,26.0,27.0,23.0,34.0,37.0,30.0,31.0,28.0,28.0,37.0,22.0,36.0,39.0,32.0,24.0,23.0
88ad361145fffff,9.0,25.0,31.0,24.0,15.0,39.0,40.0,21.0,48.0,22.0,38.0,29.0,19.0,7.0,15.0,8.0,15.0,10.0,14.0,16.0,14.0,20.0,13.0,17.0,8.0,11.0,10.0,16.0,14.0,23.0,20.0,28.0,28.0,20.0,16.0,24.0,37.0,33.0,35.0,20.0,51.0,27.0,30.0,29.0,31.0,27.0,28.0,44.0,37.0,50.0,34.0,44.0,30.0
